segment_id,review_id,listing_id,segment_text,main_topic_id,main_topic_label,topic_id,topic_label,satisfaction_0_100,sentiment_label
30576,1491480693913716076,1351539929843776500,The house was super clean and easy to get into Philip was very communicative and responsive to any questions I had.,5,Communication,17,Communication,95.275,positive
30578,748572647900624931,16677074,Nice location cozy place very nice host.,5,Communication,18,Host Quality,85.445,positive
30579,1448655815122225595,816660659774419366,Great location,7,Location,27,Location Convenience,81.245,positive
30580,1448655815122225595,816660659774419366,The best view in Toronto!,6,Experience,23,Overall Experience,83.48,positive
30581,935530753512382330,9477844,She was very helpful and quick with some small questions we had!,5,Communication,20,Quick Response,76.22,positive
30582,935530753512382330,9477844,Apart from that no issues,5,Communication,19,Issue Handling,35.199999999999996,negative
30583,935530753512382330,9477844,the place itself was just as we wanted it :),7,Location,27,Location Convenience,72.94,positive
30584,1130460247526869346,28219387,A great woman and really friendly and genuine.,5,Communication,18,Host Quality,91.105,positive
30585,1130460247526869346,28219387,everything in the house is so beautiful.,6,Experience,22,Home Feeling,85.885,positive
30586,1130460247526869346,28219387,The location is pretty close to everything you need and you can get to the city center with public transportation with no more than 20 minutes.,7,Location,27,Location Convenience,62.5,positive
30587,1130460247526869346,28219387,The room is big and the bed,4,Comfort,13,Bed Comfort,50.0,neutral
30588,1130460247526869346,28219387,the sheets and everything really comfortable.,4,Comfort,13,Bed Comfort,77.815,positive
30591,1002927479791925342,43766054,This is our new favourite Airbnb in Toronto.,6,Experience,23,Overall Experience,50.0,neutral
30592,1002927479791925342,43766054,It's a quiet,7,Location,29,Neighborhood Quietness,50.0,neutral
30593,1002927479791925342,43766054,private laneway house that has been built to very high standards with quality appliances.,1,Amenities,4,Kitchen Facilities,50.0,neutral
30594,1002927479791925342,43766054,The kitchen is fully equipped,1,Amenities,4,Kitchen Facilities,50.0,neutral
30595,1002927479791925342,43766054,the bed is extremely comfortable with excellent linens,4,Comfort,13,Bed Comfort,91.02,positive
30598,1002927479791925342,43766054,grocery and restaurants.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30599,1002927479791925342,43766054,Nathan was very responsive and ensured that we had a pleasant stay with everything that we needed.,5,Communication,21,Responsive Host,86.32,positive
30600,1492173994750632903,1352405872291455109,The apartment was smaller than I expected,0,Accuracy,0,Apartment Expectation,50.0,neutral
30601,1492173994750632903,1352405872291455109,it was plenty big the two of us.,4,Comfort,14,Interior Design,50.0,neutral
30602,1492173994750632903,1352405872291455109,It was within walking distance of plenty of restaurants and pick up for the hop on hop off bus,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30603,461501344091029369,37300323,A long stay at this clean,3,Cleanliness,11,General Cleanliness,74.05,positive
30605,461501344091029369,37300323,Thank you to my host for great communication and assistance as needed.,5,Communication,18,Host Quality,88.25,positive
30606,461501344091029369,37300323,I especially enjoyed the A/C arriving during a T.O.,6,Experience,23,Overall Experience,77.815,positive
30607,461501344091029369,37300323,heat wave.,1,Amenities,7,Temperature Control,50.0,neutral
30608,461501344091029369,37300323,The bed is super comfortable,4,Comfort,13,Bed Comfort,90.10000000000001,positive
30609,461501344091029369,37300323,kitchen is great for cooking,1,Amenities,4,Kitchen Facilities,81.245,positive
30610,461501344091029369,37300323,and there’s a desk for remote work with good wifi in a separate living room.,1,Amenities,8,Wi-Fi & TV,72.02,positive
30611,461501344091029369,37300323,Note that there is a family with kids that live above,6,Experience,24,Recommendation,50.0,neutral
30613,461501344091029369,37300323,and that brings some noise during the day and quiet evenings to relax.,7,Location,29,Neighborhood Quietness,72.02,positive
30615,461501344091029369,37300323,visiting the city.,7,Location,27,Location Convenience,50.0,neutral
30616,462948168732535047,37943708,Nice host & fairly clean place and great location,5,Communication,18,Host Quality,93.125,positive
30617,462948168732535047,37943708,I would highly recommend it!,6,Experience,24,Recommendation,73.7,positive
30618,1251518445865690702,775315440720550587,Instructions were clear,2,Check-in,9,Check-in,69.08999999999999,positive
30619,1251518445865690702,775315440720550587,location was in a quiet and friendly neighbourhood.,7,Location,29,Neighborhood Quietness,74.695,positive
30620,1251518445865690702,775315440720550587,Chi and his family are extremely nice.,6,Experience,24,Recommendation,73.77,positive
30621,104053359,7272408,we didn't have the time to meet Mike.,5,Communication,18,Host Quality,50.0,neutral
30623,104053359,7272408,It was very easy to travel downtown with the subway not very far from there.,7,Location,31,Transportation Access,74.635,positive
30624,104053359,7272408,It was a nice walk,7,Location,27,Location Convenience,71.075,positive
30625,104053359,7272408,and the surrounding is peaceful.,7,Location,29,Neighborhood Quietness,74.695,positive
30626,104053359,7272408,The apartment is really calm and clean.,3,Cleanliness,11,General Cleanliness,83.82000000000001,positive
30627,104053359,7272408,The fact that the apartment had an isolate door,7,Location,26,Access & Entry,39.885,negative
30628,104053359,7272408,we were not afraid to disturb the owners.,7,Location,29,Neighborhood Quietness,65.445,positive
30629,104053359,7272408,it was our first time with Airbnb,6,Experience,23,Overall Experience,50.0,neutral
30630,1134109978384266719,14585973,Scott's place is spacious and tastefully decorated.,4,Comfort,14,Interior Design,50.0,neutral
30631,1134109978384266719,14585973,He has been thoughtful about color and layout.,4,Comfort,14,Interior Design,69.08999999999999,positive
30632,1134109978384266719,14585973,The location is quite central so I was able to walk home from restaurants both nights.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30633,361052528,29335006,free parking is definitely a plus.,1,Amenities,6,Parking,85.92,positive
30634,1495116392697767286,994918778910556562,The place looks a bit old.,0,Accuracy,1,Photo Accuracy,50.0,neutral
30635,1495116392697767286,994918778910556562,Shower water flow is very slow too,3,Cleanliness,10,Bathroom Cleanliness,50.0,neutral
30636,968185622206974238,856520778534387632,Very friendly host.,5,Communication,18,Host Quality,77.06500000000001,positive
30637,968185622206974238,856520778534387632,Kelvin made me feel right at home and was very informative about nearby spots to dine in.,7,Location,27,Location Convenience,50.0,neutral
30638,968185622206974238,856520778534387632,Was kind enough to show me how everything worked in the house and very flexible with check in.,2,Check-in,9,Check-in,84.005,positive
30639,968185622206974238,856520778534387632,Will highly recommend him,6,Experience,24,Recommendation,71.005,positive
30640,1100054145435923820,990800492077840048,Bernardo was extremely helpful throughout the stay and replied quickly to my messages.,5,Communication,20,Quick Response,73.77,positive
30641,1100054145435923820,990800492077840048,I recommend 100% to book this room or do business with this host.,6,Experience,24,Recommendation,68.06,positive
30642,1100054145435923820,990800492077840048,Best host I dealt with so far!,5,Communication,18,Host Quality,83.48,positive
30645,1105219303736320306,993661144290166003,It is clean and whatever you need is in the condo.,3,Cleanliness,11,General Cleanliness,70.095,positive
30646,1105219303736320306,993661144290166003,The only thing is the noise of the train,7,Location,29,Neighborhood Quietness,50.0,neutral
30648,1105219303736320306,993661144290166003,All in all the price is very affordable compared to other place.,8,Value,32,Value,50.0,neutral
30651,1533533584187557661,1438600435050732782,Communication with Dylan was perfect.,5,Communication,17,Communication,78.595,positive
30652,1533533584187557661,1438600435050732782,Everything worked and confortable furniture.,4,Comfort,15,Interior Space & Natural Light,50.0,neutral
30653,1533533584187557661,1438600435050732782,Location is excellent if you like downtown vibes.,7,Location,27,Location Convenience,86.75500000000001,positive
30654,445031274,8626281,Great location,7,Location,27,Location Convenience,81.245,positive
30655,445031274,8626281,communication and great value for the area.,5,Communication,17,Communication,87.895,positive
30656,445031274,8626281,Very easy check in process and the space had all we needed for our stay.,2,Check-in,9,Check-in,74.635,positive
30657,855052634555697225,43164435,Christian's place was great and had everything we needed for our one night stay after a night on the town.,6,Experience,23,Overall Experience,81.245,positive
30658,855052634555697225,43164435,Access instructions were easy to follow and communication was prompt and friendly.,2,Check-in,9,Check-in,86.345,positive
30659,855052634555697225,43164435,Would definitely stay again!,6,Experience,23,Overall Experience,72.87,positive
30660,1040627602656456884,812257606325153280,Kurtis’s place was amazingly clean and comfy.,3,Cleanliness,11,General Cleanliness,72.88,positive
30663,712326824,43898545,We had a great stay.,6,Experience,23,Overall Experience,81.245,positive
30665,94662504,13669058,I spent a weekend with some friends at Jen's place and we found it amazing.,6,Experience,24,Recommendation,89.225,positive
30666,94662504,13669058,It's located in a nice area,7,Location,27,Location Convenience,71.075,positive
30670,94662504,13669058,and the view from the balcony was stunning!,6,Experience,25,View Experience,71.94500000000001,positive
30672,1185592384387943295,1002900722509922560,Parisa and Family had been a great host.,5,Communication,18,Host Quality,81.245,positive
30673,1185592384387943295,1002900722509922560,They were very friendly and helpful.,5,Communication,18,Host Quality,88.1,positive
30674,1185592384387943295,1002900722509922560,The location is perfect I.e right in the heart of midtown … peaceful neighbourhood and away from city hustle and bustle yet very well connected and hardly any walk to the TTC and main areas of midtown.,7,Location,27,Location Convenience,96.295,positive
30675,1185592384387943295,1002900722509922560,The hosts were very responsive and proactive in ensuring my comfort.,5,Communication,21,Responsive Host,92.88000000000001,positive
30676,1185592384387943295,1002900722509922560,The room and washroom was very clean and had almost everything required for a comfortable stay.,3,Cleanliness,11,General Cleanliness,87.12500000000001,positive
30677,1185592384387943295,1002900722509922560,Ample space,4,Comfort,14,Interior Design,50.0,neutral
30678,1185592384387943295,1002900722509922560,good bed and linen.,4,Comfort,13,Bed Comfort,72.02,positive
30679,1186319040132962186,940495229207266787,My husband and I stayed at Stephen's condo for a weekend in Toronto.,6,Experience,23,Overall Experience,50.0,neutral
30681,1186319040132962186,940495229207266787,I am very picky about where I stay usually and I felt very comfortable immediately after arrival.,4,Comfort,16,Overall Comfort,77.815,positive
30684,1186319040132962186,940495229207266787,and great view.,6,Experience,25,View Experience,81.245,positive
30686,1186319040132962186,940495229207266787,It is in the heart of a very trendy neighborhood in DT Toronto.,6,Experience,23,Overall Experience,81.845,positive
30687,1186319040132962186,940495229207266787,coffee shops,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30688,1186319040132962186,940495229207266787,shopping and restaurants,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30689,1186319040132962186,940495229207266787,this is where you want to stay.,6,Experience,23,Overall Experience,53.86,positive
30691,1186319040132962186,940495229207266787,or fancy restaurants on Queen and King.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30692,1186319040132962186,940495229207266787,I finally got to go to Barchef for cocktails which is only 5 mins walk away.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30693,1186319040132962186,940495229207266787,if you are looking for a quiet stay,7,Location,29,Neighborhood Quietness,50.0,neutral
30695,1186319040132962186,940495229207266787,Stephen is a great host with clear instructions and great communication.,5,Communication,18,Host Quality,94.78500000000001,positive
30696,1186319040132962186,940495229207266787,I can tell he runs this place with pride and I am looking forward to staying here again.,6,Experience,23,Overall Experience,67.0,positive
30697,914518050697537476,21838013,Charlie is a wonderful host!,5,Communication,18,Host Quality,80.57000000000001,positive
30699,914518050697537476,21838013,The bed was comfy,4,Comfort,13,Bed Comfort,50.0,neutral
30700,914518050697537476,21838013,the room was a good size.,4,Comfort,15,Interior Space & Natural Light,72.02,positive
30701,914518050697537476,21838013,The bathroom was okay.,3,Cleanliness,10,Bathroom Cleanliness,61.315,positive
30702,914518050697537476,21838013,The check-in process was flawless.,2,Check-in,9,Check-in,75.53,positive
30703,914518050697537476,21838013,All in all my wife and I enjoyed our stay.,6,Experience,23,Overall Experience,75.53,positive
30705,1033421601204017021,953122387469011090,Easy check-in process and they were both accommodating and understanding to all my requests.,2,Check-in,9,Check-in,72.02,positive
30707,1033421601204017021,953122387469011090,Just a few minutes walk and you'll get to the bus stop to go downtown.,7,Location,31,Transportation Access,50.0,neutral
30708,1033421601204017021,953122387469011090,I definitely recommend and will book this place again once back in Toronto.,6,Experience,23,Overall Experience,81.845,positive
30710,445548886672185562,29232449,The place was extremely clean and comfortable!,3,Cleanliness,11,General Cleanliness,89.065,positive
30711,330469317,7206665,We had a wonderful stay at your place.,6,Experience,23,Overall Experience,78.595,positive
30712,330469317,7206665,I didn't realize just how close,7,Location,27,Location Convenience,50.0,neutral
30714,330469317,7206665,The RedLine coffee shop nearby had great cappuccino and we discovered Figs restaurant across the street for amazing eggs benedict.,7,Location,28,Nearby Restaurants & Shops,91.8,positive
30715,330469317,7206665,You have a beautiful place with great dishes,7,Location,27,Location Convenience,92.00999999999999,positive
30716,330469317,7206665,you have everything for people who would actually would!,5,Communication,18,Host Quality,50.0,neutral
30717,330469317,7206665,Loved your decor and the bed was so comfortable.You've put a lot of thought into making your space so lovely!,4,Comfort,13,Bed Comfort,93.83500000000001,positive
30719,330469317,7206665,visiting Toronto.,6,Experience,23,Overall Experience,50.0,neutral
30720,959399179240108875,923106284064299127,Great location,7,Location,27,Location Convenience,81.245,positive
30721,1505186880590551309,1014015903399573379,We appreciate that it was a clean,3,Cleanliness,11,General Cleanliness,82.985,positive
30722,1505186880590551309,1014015903399573379,comfortable stay.,4,Comfort,16,Overall Comfort,75.53,positive
30723,1505186880590551309,1014015903399573379,The beds are comfy from a long day of walking.,4,Comfort,13,Bed Comfort,50.0,neutral
30724,1505186880590551309,1014015903399573379,Habibz corner is a great place to eat and it’s only a 2 minute walk.,7,Location,28,Nearby Restaurants & Shops,81.245,positive
30727,911665572432307780,48740027,Loved staying at this place.,6,Experience,23,Overall Experience,79.97000000000001,positive
30728,911665572432307780,48740027,It was convenient for us on a business trip.,6,Experience,24,Recommendation,50.0,neutral
30729,1502280827498143439,1482717241769817949,Very welcoming and really nice helped me out during my stay,5,Communication,18,Host Quality,87.1,positive
30731,1304495680880707476,662953122275692512,location was convenient!,7,Location,27,Location Convenience,50.0,neutral
30733,1282734870124712622,20758791,My parents kept noting “if we had an Airbnb it would be like this!” Needless to say they will definitely be back!,6,Experience,23,Overall Experience,84.94,positive
30734,1052287971421851795,1727775,Corey was an amazing host.,5,Communication,18,Host Quality,79.295,positive
30735,1052287971421851795,1727775,Very friendly and straight-forward,5,Communication,18,Host Quality,77.06500000000001,positive
30736,1052287971421851795,1727775,very easy to communicate with and an overall great experience with no hiccups on an otherwise busy trip.,5,Communication,17,Communication,86.32,positive
30737,1052287971421851795,1727775,Will definitely recommend to friends staying in the GTA.,6,Experience,24,Recommendation,90.36999999999999,positive
30738,665135432241751923,50415431,Anna is a wonderful host.,5,Communication,18,Host Quality,78.595,positive
30739,665135432241751923,50415431,She's a very kind and caring person who proactively looks out for her guests' comfort.,5,Communication,18,Host Quality,93.215,positive
30740,665135432241751923,50415431,She was very clear with her communication and always respected our time and space.,5,Communication,17,Communication,85.89,positive
30742,665135432241751923,50415431,We had to extend our stay by a few days due to a personal situation and she was very accommodating with our last minute request.,6,Experience,24,Recommendation,58.894999999999996,positive
30744,665135432241751923,50415431,she was kind enough to empathize with our situation and worked a way to extend the stay.,5,Communication,18,Host Quality,81.245,positive
30745,665135432241751923,50415431,We couldn't have asked for a better host to get started with a new city.,5,Communication,18,Host Quality,72.02,positive
30746,665135432241751923,50415431,Thanks a lot Anna for all your help and support.,5,Communication,18,Host Quality,90.36999999999999,positive
30747,1484860483795140213,587064560252690682,clean place,3,Cleanliness,11,General Cleanliness,70.095,positive
30748,990635433077825243,966551057484087632,Eric is great and his place is exactly as shown in the pictures.,5,Communication,18,Host Quality,81.245,positive
30749,990635433077825243,966551057484087632,It’s spacious,4,Comfort,14,Interior Design,50.0,neutral
30750,990635433077825243,966551057484087632,and has great views of the CN Tower.,7,Location,30,Tourist & Event Attractions,81.245,positive
30751,990635433077825243,966551057484087632,He was very hospitable and went above and beyond.,5,Communication,18,Host Quality,50.0,neutral
30752,990635433077825243,966551057484087632,Not being from the area,7,Location,27,Location Convenience,50.0,neutral
30753,990635433077825243,966551057484087632,I asked him for help to get things booked so that I could go to Niagara,6,Experience,23,Overall Experience,70.095,positive
30754,990635433077825243,966551057484087632,and he helped me tremendously.,5,Communication,18,Host Quality,50.0,neutral
30756,990635433077825243,966551057484087632,He was a great host and I definitely recommend his place.,5,Communication,18,Host Quality,92.595,positive
30757,1525548680058090800,1183265797677967239,it’s DT Toronto.,6,Experience,23,Overall Experience,50.0,neutral
30758,1525548680058090800,1183265797677967239,Only criticism is the lock on the door doesn’t work or at least I couldn’t get it to lock.,7,Location,26,Access & Entry,27.98,negative
30759,1525548680058090800,1183265797677967239,Had to leave my items unlocked and unprotected which was concerning.,7,Location,26,Access & Entry,29.905000000000005,negative
30761,1444374678844577770,21447146,Not feeling up for an adventure?,6,Experience,23,Overall Experience,61.675000000000004,positive
30764,886274532081322991,51233843,the stay at marinas was great,5,Communication,18,Host Quality,81.245,positive
30765,886274532081322991,51233843,The bedroom was big and comfortable,4,Comfort,15,Interior Space & Natural Light,75.53,positive
30766,886274532081322991,51233843,The house was in a great location near the cafes,7,Location,28,Nearby Restaurants & Shops,81.245,positive
30767,886274532081322991,51233843,and it was easy to arrive at,2,Check-in,9,Check-in,72.02,positive
30768,886274532081322991,51233843,Marina and Ricardo were very friendly and helpful about getting around and info about the area,5,Communication,18,Host Quality,88.1,positive
30769,886274532081322991,51233843,i had a great stay,6,Experience,23,Overall Experience,81.245,positive
30770,136873181,17605642,Excellent host and location.,5,Communication,18,Host Quality,78.595,positive
30771,136873181,17605642,very friendly and very happy to share what Toronto has to offer.,6,Experience,23,Overall Experience,93.675,positive
30775,1444293923611974462,22016721,It’s affordable and not far from all the tourist spots in downtown area.,7,Location,27,Location Convenience,50.0,neutral
30776,1444293923611974462,22016721,The hosts are friendly and nice.,5,Communication,18,Host Quality,85.92,positive
30779,1444293923611974462,22016721,I highly recommend.,6,Experience,24,Recommendation,71.005,positive
30782,1297169331233928701,1023434710320349471,Will be back next time in visiting Toronto!,6,Experience,23,Overall Experience,50.0,neutral
30783,137593788,4490925,Great apartment in a very central location,0,Accuracy,0,Apartment Expectation,81.245,positive
30785,137593788,4490925,Easy to get to from Union Station and a great base to explore Toronto.,6,Experience,23,Overall Experience,89.53,positive
30787,1112346040862871693,1102355020561960639,She was a great host making sure to check in to see if everything was okay or was needed!,5,Communication,18,Host Quality,91.105,positive
30788,1112346040862871693,1102355020561960639,Great location didn’t have any trouble getting into the airbnb as instructions were helpful and clear.,6,Experience,23,Overall Experience,88.915,positive
30789,1112346040862871693,1102355020561960639,Place was very clean and had everything needed.,3,Cleanliness,11,General Cleanliness,72.88,positive
30790,1112346040862871693,1102355020561960639,Will definitely come back again next time I’m in Toronto!,6,Experience,23,Overall Experience,72.87,positive
30791,507484897,33037666,Ashley’s cute little spot in downtown was dreamy.,6,Experience,23,Overall Experience,72.94,positive
30792,507484897,33037666,It was so cute and cozy and definitely made me feel like I was at home.,4,Comfort,16,Overall Comfort,92.145,positive
30794,340037140,20233222,Great location.,7,Location,27,Location Convenience,81.245,positive
30795,340037140,20233222,Clean and well furnished condo with a fabulous view.,3,Cleanliness,11,General Cleanliness,90.10000000000001,positive
30796,254429102,16437963,Great house.,6,Experience,22,Home Feeling,81.245,positive
30797,254429102,16437963,Great location.,7,Location,27,Location Convenience,81.245,positive
30798,254429102,16437963,My son used the UPX to get to the airport for an early flight.,2,Check-in,9,Check-in,50.0,neutral
30801,290515528,18797111,If you are looking for a clean and comfortable condo with amazing views and minutes walk to all the main attractions this is it!,3,Cleanliness,11,General Cleanliness,95.83999999999999,positive
30802,290515528,18797111,Liz was very accommodating and answered any questions we had very promptly!,5,Communication,20,Quick Response,50.0,neutral
30803,290515528,18797111,We will be back next time we visit Toronto.,6,Experience,23,Overall Experience,50.0,neutral
30804,106333420,11123445,An absolutely amazing true Canadian experience.,6,Experience,23,Overall Experience,90.02,positive
30805,106333420,11123445,Wished we had booked for longer,6,Experience,23,Overall Experience,50.0,neutral
30807,106333420,11123445,These are people who love having visitors and go beyond expectations.,6,Experience,24,Recommendation,81.845,positive
30808,106333420,11123445,Will stay in touch.,4,Comfort,14,Interior Design,50.0,neutral
30809,106333420,11123445,Going to so miss Big and Monster - hope to see them again some day.,6,Experience,23,Overall Experience,59.915,positive
30811,106333420,11123445,fish pond,7,Location,27,Location Convenience,50.0,neutral
30815,1200774638901529953,47269353,Oh we love the place.. very accesible and peaceful.. the host is so accomodating… it feels like we’re home❤️,6,Experience,22,Home Feeling,93.98500000000001,positive
30816,481870333,22278502,Definitely a great space.,4,Comfort,14,Interior Design,88.915,positive
30817,481870333,22278502,Clean and the shower was like heaven.,3,Cleanliness,10,Bathroom Cleanliness,90.88000000000001,positive
30818,481870333,22278502,Super cool and easy going.,5,Communication,19,Issue Handling,92.21,positive
30821,1210925123579624471,1095555115935785653,Our flight was delayed,2,Check-in,9,Check-in,38.685,negative
30822,1210925123579624471,1095555115935785653,and we got in close to midnight,2,Check-in,9,Check-in,50.0,neutral
30823,1210925123579624471,1095555115935785653,our hosts made sure it was well lit outside.,4,Comfort,15,Interior Space & Natural Light,76.335,positive
30824,1210925123579624471,1095555115935785653,They checked in on us to make sure we were okay throughout the stay.,2,Check-in,9,Check-in,74.695,positive
30826,1237764130914295667,7239188,Great place in a great location with a great host.,5,Communication,18,Host Quality,96.155,positive
30827,1237764130914295667,7239188,Easy to get to Union St,7,Location,31,Transportation Access,72.02,positive
30828,1237764130914295667,7239188,Lakeshore and tons of restaurants.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30829,1237764130914295667,7239188,Nice amenities are available as well Because it was 3 of us and we were working it was a bit tight for space,1,Amenities,3,General Amenities,79.97000000000001,positive
30830,1237764130914295667,7239188,thats not the host’s issue just a general heads up,5,Communication,18,Host Quality,50.0,neutral
30832,1464636551435831372,1194352719862030561,Check in was easy,2,Check-in,9,Check-in,72.02,positive
30833,1464636551435831372,1194352719862030561,and he responded to messages quickly.,5,Communication,20,Quick Response,50.0,neutral
30834,1464636551435831372,1194352719862030561,I would recommend this place for those looking to stay in the area!,6,Experience,24,Recommendation,70.99499999999999,positive
30835,1293588419644814587,37773703,This condo was exactly what we needed for a “home base” for our vacation!,3,Cleanliness,11,General Cleanliness,50.0,neutral
30836,1293588419644814587,37773703,and extremely easy to check in.,2,Check-in,9,Check-in,74.635,positive
30837,1293588419644814587,37773703,The location is very walkable and we found some amazing food nearby.,7,Location,28,Nearby Restaurants & Shops,79.295,positive
30839,1505168999068627220,22226978,Mani was a great host always responsive and very quick to help with any questions.,5,Communication,21,Responsive Host,93.06,positive
30842,1178379247942080790,954298103214301444,it is located near a subway station and there are a lot of restaurants around the building.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30843,1178379247942080790,954298103214301444,Mr. Muhammad was very friendly during our stay.,3,Cleanliness,11,General Cleanliness,77.06500000000001,positive
30844,408167639,23756166,Everything's was perfect,5,Communication,19,Issue Handling,78.595,positive
30845,408167639,23756166,don't hesitate to rent Shafiq's place,0,Accuracy,0,Apartment Expectation,60.285,positive
30846,1473985647837965997,1452262339014098370,had a great stay!!,6,Experience,23,Overall Experience,84.46000000000001,positive
30847,1473985647837965997,1452262339014098370,was super accommodating :),5,Communication,18,Host Quality,89.225,positive
30848,287053837,20153310,The hosts were fantastic and replied to questions and needs promptly.,5,Communication,18,Host Quality,77.86999999999999,positive
30850,287053837,20153310,Easily accessible by public transit.,7,Location,31,Transportation Access,67.0,positive
30851,331037617,21185839,Super clean and convenient,3,Cleanliness,11,General Cleanliness,88.25,positive
30852,331037617,21185839,perfect for a stay in Toronto,6,Experience,23,Overall Experience,78.595,positive
30855,331037617,21185839,Would definitely stay again!,6,Experience,23,Overall Experience,72.87,positive
30858,1009427483177894643,695635690712554119,I was out most of the day from early to late,2,Check-in,9,Check-in,50.0,neutral
30862,1009427483177894643,695635690712554119,Super walkable in the area and to the subway.,7,Location,31,Transportation Access,79.97000000000001,positive
30863,1009427483177894643,695635690712554119,Highly recommend.,6,Experience,24,Recommendation,71.005,positive
30864,1313177291910550566,1266817237514322617,Not only was our airbnb great,6,Experience,23,Overall Experience,81.245,positive
30865,1313177291910550566,1266817237514322617,Zuzana was also a great host!,5,Communication,18,Host Quality,82.94,positive
30866,1313177291910550566,1266817237514322617,that the space is cared for,4,Comfort,14,Interior Design,71.075,positive
30868,1313177291910550566,1266817237514322617,The pictures match the apartment perfectly!,0,Accuracy,0,Apartment Expectation,83.48,positive
30870,173957348,11648181,We loved EVERYTHING about Olya's lovely apartment!,0,Accuracy,0,Apartment Expectation,91.99,positive
30871,173957348,11648181,Location/accessibility: Easy walk to various places,7,Location,27,Location Convenience,72.02,positive
30872,173957348,11648181,plenty of cabs,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
30874,173957348,11648181,well equipped kitchen,1,Amenities,4,Kitchen Facilities,63.660000000000004,positive
30875,173957348,11648181,clean bathroom,3,Cleanliness,10,Bathroom Cleanliness,70.095,positive
30876,173957348,11648181,comfortable bedroom,4,Comfort,15,Interior Space & Natural Light,75.53,positive
30877,173957348,11648181,reliable and fast Wi-Fi connection,1,Amenities,8,Wi-Fi & TV,50.0,neutral
30878,173957348,11648181,Olya provided us with water/sofa /munchies too!,4,Comfort,13,Bed Comfort,50.0,neutral
30879,173957348,11648181,Bathroom: Clean,3,Cleanliness,10,Bathroom Cleanliness,70.095,positive
30880,173957348,11648181,plenty of fresh clean towels,1,Amenities,5,Laundry & Towels,80.62,positive
30882,173957348,11648181,We thoroughly enjoyed our stay in Olya's lovely apartment (very comfortable stay)!,0,Accuracy,0,Apartment Expectation,95.29,positive
30883,173957348,11648181,Would definitely recommend this apartment!,0,Accuracy,0,Apartment Expectation,83.48,positive
30885,1166052195105052177,26741649,We had a great stay in Toronto at Chunpin’s apartment.,6,Experience,23,Overall Experience,81.245,positive
30887,1166052195105052177,26741649,The unit itself is spacious and looks just like the photos.,4,Comfort,14,Interior Design,68.06,positive
30888,578111530,790887,hospitality was 100% if I ever return to Toronto for sure I’m taking his place!,6,Experience,23,Overall Experience,69.00999999999999,positive
30889,1460217005089449821,1072485313113718664,This BNB made us feel comfortable for a basement in a house!,4,Comfort,12,Basement & Ceiling,77.81,positive
30890,1460217005089449821,1072485313113718664,Everything was what was described and the hosts were very accommodating!,5,Communication,18,Host Quality,50.0,neutral
30891,675356010531321770,23377937,Peter was very welcoming,5,Communication,18,Host Quality,74.635,positive
30892,675356010531321770,23377937,and was quick to respond to any questions :),5,Communication,20,Quick Response,72.94,positive
30893,1525494040580604506,698724537605460226,wonderful stay!,6,Experience,23,Overall Experience,80.57000000000001,positive
30895,659342748996176163,33267001,Alan and the condo were awesome!,3,Cleanliness,11,General Cleanliness,82.94,positive
30900,1146395896164992693,42382107,"Stayed in basement which was very low ceiling (I'm 6'0"").",4,Comfort,12,Basement & Ceiling,33.08,negative
30902,1146395896164992693,42382107,Room door did not lock from the inside.,7,Location,26,Access & Entry,50.0,neutral
30903,1146395896164992693,42382107,Quite surprised at how many other guests were in this converted home,5,Communication,18,Host Quality,64.72,positive
30904,1146395896164992693,42382107,otherwise was fine for a short stay during which I really only slept and showered there.,3,Cleanliness,10,Bathroom Cleanliness,60.114999999999995,positive
30906,1417515318228305336,1189138070429590428,very easy and great spot in downtown Toronto,6,Experience,23,Overall Experience,91.02,positive
30907,1399342088354704449,19826911,Amazing location and very responsive host.,5,Communication,21,Responsive Host,88.225,positive
30908,1399342088354704449,19826911,Would definitely stay here again!,6,Experience,23,Overall Experience,72.87,positive
30909,1487810120565073965,1176997004843827509,Highly recommend staying here on your next visit to Toronto!,6,Experience,23,Overall Experience,73.7,positive
30910,1487810120565073965,1176997004843827509,Thanks a ton!,5,Communication,18,Host Quality,74.63,positive
30912,260994645,14152531,I only stayed one night,6,Experience,23,Overall Experience,50.0,neutral
30914,260994645,14152531,Having the on-suite bathroom was very convenient!,3,Cleanliness,10,Bathroom Cleanliness,50.0,neutral
30915,260994645,14152531,I spent the majority of my day seeing the city,7,Location,27,Location Convenience,50.0,neutral
30917,260994645,14152531,everything went as planned.,6,Experience,23,Overall Experience,50.0,neutral
30918,260994645,14152531,The residence is a short walk to the 501 rail car line,7,Location,31,Transportation Access,50.0,neutral
30919,260994645,14152531,which can get you to convenient and popular locations around downtown easily.,7,Location,27,Location Convenience,81.845,positive
